Date,Global_LSCI,LSCI_lag7,LSCI_lag14,LSCI_lag28,LSCI_rolling14,IIP_Value,IIP_lag7,IIP_lag14,IIP_lag28,IIP_rolling14
2021-03-29,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,0.3987201884161551,0.4020219737965476,0.4050671898527353,0.4111835192392466,0.4096310574417962
2021-03-30,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,0.3987201884161551,0.4020219737965476,0.4050671898527353,0.4111835192392466,0.4096310574417962
2021-03-31,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,0.3987201884161551,0.4020219737965476,0.4050671898527353,0.4111835192392466,0.4096310574417962
2021-04-01,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,0.4020219737965476,0.4050671898527353,0.4111835192392466,0.3257628015489218
2021-04-02,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,0.4020219737965476,0.4050671898527353,0.4111835192392466,0.2418945456560474
2021-04-03,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,0.4020219737965476,0.4050671898527353,0.4111835192392466,0.1580262897631713
2021-04-04,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,0.4020219737965476,0.4050671898527353,0.4111835192392466,0.074158033870297
2021-04-05,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,0.4020219737965476,0.4050671898527353,0.4111835192392466,-0.0097102220225756
2021-04-06,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,0.4020219737965476,0.4050671898527353,0.4111835192392466,-0.0935784779154517
2021-04-07,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,0.4020219737965476,0.4050671898527353,0.4111835192392466,-0.1774467338083261
2021-04-08,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,0.4050671898527353,0.4111835192392466,-0.2613149897012005
2021-04-09,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,0.4050671898527353,0.4111835192392466,-0.3451832455940749
2021-04-10,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,0.4050671898527353,0.4111835192392466,-0.4290515014869492
2021-04-11,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,0.4050671898527353,0.4111835192392466,-0.5129197573798253
2021-04-12,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,0.4050671898527353,0.4111835192392466,-0.5967880132726997
2021-04-13,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,0.4050671898527353,0.4111835192392466,-0.6806562691655732
2021-04-14,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,0.4050671898527353,0.4111835192392466,-0.7645245250584485
2021-04-15,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-16,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-17,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-18,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-19,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-20,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-21,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-22,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-23,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-24,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-25,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-26,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-27,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-28,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,0.4111835192392466,-0.7645245250584485
2021-04-29,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-0.7645245250584485
2021-04-30,-0.7636320162651088,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569363516447751,-0.7518338160104565,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-0.7645245250584485
2021-05-01,-0.7642946309593511,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7569839098828691,-1.4008642800459812,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-0.8118348232544293
2021-05-02,-0.7642946309593511,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7570314681209588,-1.4008642800459812,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-0.8591451214504094
2021-05-03,-0.7642946309593511,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7570790263590614,-1.4008642800459812,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-0.9064554196463904
2021-05-04,-0.7642946309593511,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7571265845971511,-1.4008642800459812,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-0.9537657178423696
2021-05-05,-0.7642946309593511,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7571741428352451,-1.4008642800459812,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-1.0010760160383514
2021-05-06,-0.7642946309593511,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7572217010733434,-1.4008642800459812,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-1.0483863142343322
2021-05-07,-0.7642946309593511,-0.7555625007658046,-0.7474576394671342,-0.7313633286472475,-0.7572692593114331,-1.4008642800459812,-0.7497322833328774,-0.7476918596782307,-0.7436182706206925,-1.0956966124303114
2021-05-08,-0.7642946309593511,-0.7562278097290875,-0.7474576394671342,-0.7313633286472475,-0.7573168175495314,-1.4008642800459812,-1.39943981299563,-0.7476918596782307,-0.7436182706206925,-1.1430069106262932
2021-05-09,-0.7642946309593511,-0.7562278097290875,-0.7474576394671342,-0.7313633286472475,-0.7573643757876211,-1.4008642800459812,-1.39943981299563,-0.7476918596782307,-0.7436182706206925,-1.190317208822273
2021-05-10,-0.7642946309593511,-0.7562278097290875,-0.7474576394671342,-0.7313633286472475,-0.7574119340257195,-1.4008642800459812,-1.39943981299563,-0.7476918596782307,-0.7436182706206925,-1.2376275070182543
2021-05-11,-0.7642946309593511,-0.7562278097290875,-0.7474576394671342,-0.7313633286472475,-0.7574594922638135,-1.4008642800459812,-1.39943981299563,-0.7476918596782307,-0.7436182706206925,-1.284937805214235
2021-05-12,-0.7642946309593511,-0.7562278097290875,-0.7474576394671342,-0.7313633286472475,-0.7575070505019075,-1.4008642800459812,-1.39943981299563,-0.7476918596782307,-0.7436182706206925,-1.3322481034102145
2021-05-13,-0.7642946309593511,-0.7562278097290875,-0.7474576394671342,-0.7313633286472475,-0.7575546087400015,-1.4008642800459812,-1.39943981299563,-0.7476918596782307,-0.7436182706206925,-1.379558401606196
2021-05-14,-0.7642946309593511,-0.7562278097290875,-0.7474576394671342,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-0.7476918596782307,-0.7436182706206925,-1.4268686998021762
2021-05-15,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-16,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-17,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-18,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-19,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-20,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-21,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-22,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-23,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-24,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-25,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-26,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-27,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-28,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.7313633286472475,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-0.7436182706206925,-1.4268686998021762
2021-05-29,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.4268686998021762
2021-05-30,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.4268686998021762
2021-05-31,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-1.4008642800459812,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.4268686998021762
2021-06-01,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.39375149106499
2021-06-02,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.3606342823278028
2021-06-03,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.3275170735906174
2021-06-04,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.2943998648534314
2021-06-05,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.2612826561162434
2021-06-06,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.228165447379058
2021-06-07,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-1.39943981299563,-1.3979661953110831,-1.3950449213109146,-1.195048238641871
2021-06-08,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-1.3979661953110831,-1.3950449213109146,-1.1619310299046848
2021-06-09,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-1.3979661953110831,-1.3950449213109146,-1.1288138211674994
2021-06-10,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-1.3979661953110831,-1.3950449213109146,-1.0956966124303114
2021-06-11,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-1.3979661953110831,-1.3950449213109146,-1.062579403693125
2021-06-12,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-1.3979661953110831,-1.3950449213109146,-1.029462194955939
2021-06-13,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-1.3979661953110831,-1.3950449213109146,-0.9963449862187528
2021-06-14,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-1.3979661953110831,-1.3950449213109146,-0.9632277774815666
2021-06-15,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-16,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-17,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-18,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-19,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-20,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-21,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-22,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-23,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-24,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-25,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-26,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-27,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-28,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-1.3950449213109146,-0.9632277774815666
2021-06-29,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.9632277774815666
2021-06-30,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.9465429552211138,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.9632277774815666
2021-07-01,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.925809632544746
2021-07-02,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.8883914876079252
2021-07-03,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.8509733426711037
2021-07-04,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.8135551977342821
2021-07-05,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.7761370527974623
2021-07-06,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.7387189078606408
2021-07-07,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.9446445422317032,-0.9427741603680864,-0.939046265827759,-0.70130076292382
2021-07-08,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.9427741603680864,-0.939046265827759,-0.6638826179869985
2021-07-09,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.9427741603680864,-0.939046265827759,-0.6264644730501778
2021-07-10,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.9427741603680864,-0.939046265827759,-0.5890463281133571
2021-07-11,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.9427741603680864,-0.939046265827759,-0.5516281831765364
2021-07-12,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.9427741603680864,-0.939046265827759,-0.5142100382397158
2021-07-13,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.9427741603680864,-0.939046265827759,-0.4767918933028933
2021-07-14,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.9427741603680864,-0.939046265827759,-0.4393737483660726
2021-07-15,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-16,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-17,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-18,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-19,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-20,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-21,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-22,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-23,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-24,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-25,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-26,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-27,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-28,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.939046265827759,-0.4393737483660726
2021-07-29,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4393737483660726
2021-07-30,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4393737483660726
2021-07-31,-0.7642946309593511,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7576021669780955,-0.4332188609384714,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4393737483660726
2021-08-01,-0.6539142096522697,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7496797674250966,-0.3801163684264736,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4355029057864014
2021-08-02,-0.6539142096522697,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7417573678721063,-0.3801163684264736,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4316320632067301
2021-08-03,-0.6539142096522697,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7338349683191073,-0.3801163684264736,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4277612206270588
2021-08-04,-0.6539142096522697,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7259125687661214,-0.3801163684264736,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4238903780473875
2021-08-05,-0.6539142096522697,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7179901692131225,-0.3801163684264736,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4200195354677162
2021-08-06,-0.6539142096522697,-0.7562278097290875,-0.7481255814468714,-0.732036884627063,-0.7100677696601323,-0.3801163684264736,-0.4307849505893441,-0.4284662767311936,-0.4238270057364013,-0.4161486928880449
